path,bytes,sha256
06_2026-09-25_dynamic_prediction_generalization\foundations\irregular_workcell_91702\seed_1\effective_config.json,1849,b5e118fb5baca3a834275eea14d58342fe8fcc84adb525156a231052a8bbf373
06_2026-09-25_dynamic_prediction_generalization\foundations\irregular_workcell_91702\seed_1\foundation_evaluation.csv,210,f8330c5a09c9b006bfdc8c4c3df2a7d8a737ab53a3160011d087468892479586
06_2026-09-25_dynamic_prediction_generalization\foundations\irregular_workcell_91702\seed_1\foundation_status.json,1912,15d4556081ed5909dfe4bf028e8219717a0f9bfc3d098a9d6edd38cbbb74b975
06_2026-09-25_dynamic_prediction_generalization\foundations\irregular_workcell_91702\seed_1\training.csv,52369,8ba3de50e71117945405f452dd633b4f473fd12763b4651014f224df143e8d35
06_2026-09-25_dynamic_prediction_generalization\foundations\irregular_workcell_91702\seed_2\effective_config.json,1849,b5e118fb5baca3a834275eea14d58342fe8fcc84adb525156a231052a8bbf373
06_2026-09-25_dynamic_prediction_generalization\foundations\irregular_workcell_91702\seed_2\foundation_evaluation.csv,210,e833bf1cf5320a9338aba60c29efb6f6f97fb84523bee7a057ef233803774f9e
06_2026-09-25_dynamic_prediction_generalization\foundations\irregular_workcell_91702\seed_2\foundation_status.json,1912,a29ecd3493d158f1d1c0a007170093d32c8758bb50e973033d5637b4d6ebb882
06_2026-09-25_dynamic_prediction_generalization\foundations\irregular_workcell_91702\seed_2\training.csv,52637,db28d616439736f2c681000f80820b790ab1fa3eb1d70d9ace05690fafd7c141
06_2026-09-25_dynamic_prediction_generalization\protocol\DYNAMIC_PREDICTION_GENERALIZATION_V1.zh-CN.md,2417,829f309ae7e1bfce52918bb973428c595f0ee543fbefc1d7770468c34136fc8f
06_2026-09-25_dynamic_prediction_generalization\README.md,1366,cdbe3d7521ff714b60b63e54baf83dc66b84b99fd56c926df50c98b63130e564
06_2026-09-25_dynamic_prediction_generalization\runs\irregular_workcell_91702\global_prediction\seed_0\fork_audit.json,1755,c965795f03b7ba5703fce309122f7d697f0c91d42618dbafd3ac3efe0b561846
06_2026-09-25_dynamic_prediction_generalization\runs\irregular_workcell_91702\global_prediction\seed_0\result.json,4299,fd8eec9b07cff89d11233645abe29cea3d4de95db9cc69f589a26993f08b128c
06_2026-09-25_dynamic_prediction_generalization\runs\irregular_workcell_91702\global_prediction\seed_0\training.csv,696571,ad84884275e375adaba4fff9bb737c5608aa1d56e1c3da06d1a41a326a428b68
06_2026-09-25_dynamic_prediction_generalization\runs\irregular_workcell_91702\global_prediction\seed_0\validation_curve.csv,6660,220dca1badd4b37cea7facc64d2fabb4a2c5598b14c2078fa0468bdd0d4b7f1c
06_2026-09-25_dynamic_prediction_generalization\runs\irregular_workcell_91702\global_prediction\seed_0\validation_details.csv,54809,e71227a1572cced6ed61a60856ac6dd9f8542981f538f2b89c3864bbc670fb0b
06_2026-09-25_dynamic_prediction_generalization\runs\irregular_workcell_91702\global_prediction\seed_1\fork_audit.json,1755,29076c8e3fbfb922209768e8c0da3820c91f0c9913be1998bae2698995224f5f
06_2026-09-25_dynamic_prediction_generalization\runs\irregular_workcell_91702\global_prediction\seed_1\result.json,4332,fab07221758c3eaf77520343e7cd68a7a58e86d6a539cc36337c182e4b7aacc9
06_2026-09-25_dynamic_prediction_generalization\runs\irregular_workcell_91702\global_prediction\seed_1\training.csv,694955,7083c00d29e8cfee7b1c57df6c52493b994771fd563c0a22b0de2e54e665b439
06_2026-09-25_dynamic_prediction_generalization\runs\irregular_workcell_91702\global_prediction\seed_1\validation_curve.csv,6635,d10f6d0d2ca978ca037bc5cac7b1c36040e6d7010326d0803897c95d47639dbf
06_2026-09-25_dynamic_prediction_generalization\runs\irregular_workcell_91702\global_prediction\seed_1\validation_details.csv,54668,583ec97a7d00cd9b889baf267331aea0fa8ddad13b71fee22459bf8f8b1ac8ba
06_2026-09-25_dynamic_prediction_generalization\runs\irregular_workcell_91702\global_prediction\seed_2\fork_audit.json,1755,f8f80546e20294cd35f230c48c64b5cc7f93f5e70ed5a7564c8a3649b8668e4e
06_2026-09-25_dynamic_prediction_generalization\runs\irregular_workcell_91702\global_prediction\seed_2\result.json,4313,03296a1452c0f9490a6c7ae6c1c6fbf67c34a1d29d31f53af8b56e373fd1957f
06_2026-09-25_dynamic_prediction_generalization\runs\irregular_workcell_91702\global_prediction\seed_2\training.csv,712524,40f5e8b9967e015281777b0b1923ededb0b57fd3489e89e25dfa55f94a3ccbb5
06_2026-09-25_dynamic_prediction_generalization\runs\irregular_workcell_91702\global_prediction\seed_2\validation_curve.csv,6266,ae1799930ebfd16c1e499901fd16501aa05a84e26d54a5e06f85c8a4f7d2fefb
06_2026-09-25_dynamic_prediction_generalization\runs\irregular_workcell_91702\global_prediction\seed_2\validation_details.csv,54871,cf39438118f0da2bc5425ea14768a9ea2446a91fa0fd6c8e9661c140808b4173
06_2026-09-25_dynamic_prediction_generalization\runs\irregular_workcell_91702\time_decay\seed_0\fork_audit.json,1623,22b4acf923ec2c8a53878c88855d8ac76cf6e15bbc779bc88393bea702660752
06_2026-09-25_dynamic_prediction_generalization\runs\irregular_workcell_91702\time_decay\seed_0\result.json,3928,7e744abd5478799cd57c10ae18d07a53c8e5fdc2a5450071bfdc3bb1d3749d11
06_2026-09-25_dynamic_prediction_generalization\runs\irregular_workcell_91702\time_decay\seed_0\training.csv,659625,ad801d3b48a22e75fd339d36574ce452d1d520ff9283549464a5c9a95977db74
06_2026-09-25_dynamic_prediction_generalization\runs\irregular_workcell_91702\time_decay\seed_0\validation_curve.csv,4153,15433f48333026d2b031ea8820cedabff18632062d054343445e4c1c2300a1df
06_2026-09-25_dynamic_prediction_generalization\runs\irregular_workcell_91702\time_decay\seed_0\validation_details.csv,54991,8f2c5144343f239483fbaf1f969e6404a5e999f813ae99ef23a2b139fcc9840a
06_2026-09-25_dynamic_prediction_generalization\runs\irregular_workcell_91702\time_decay\seed_1\fork_audit.json,1623,3fe94937f4c7cd33bec61563874259bd7151fadcca85cef48c4cebb7b59b0d4f
06_2026-09-25_dynamic_prediction_generalization\runs\irregular_workcell_91702\time_decay\seed_1\result.json,3937,b52dcbc4e812770e70efcd750061b23f3d4ebcf34dba8fc24474b8ab2bc6353a
06_2026-09-25_dynamic_prediction_generalization\runs\irregular_workcell_91702\time_decay\seed_1\training.csv,657304,1316376cc1a8da88d8f48391d63f37105700778e03b74390324561845fd03dc4
06_2026-09-25_dynamic_prediction_generalization\runs\irregular_workcell_91702\time_decay\seed_1\validation_curve.csv,4644,142a3cbdc2008594cbe36092d9c930591b75d8225c60a81d443a4302c140d2b4
06_2026-09-25_dynamic_prediction_generalization\runs\irregular_workcell_91702\time_decay\seed_1\validation_details.csv,54753,10ede5a9f23e77fbb323af7f5e7775772350930b0d82a26307fc655c116395ea
06_2026-09-25_dynamic_prediction_generalization\runs\irregular_workcell_91702\time_decay\seed_2\fork_audit.json,1623,24b74cccf2da9ec74e8d5e69cbc843f467730230a54cef8abdb2c218b2481ea7
06_2026-09-25_dynamic_prediction_generalization\runs\irregular_workcell_91702\time_decay\seed_2\result.json,3933,66cf0384961f07a7d23d10396ba3364e2bfa6358350038a336128bd1beadbe40
06_2026-09-25_dynamic_prediction_generalization\runs\irregular_workcell_91702\time_decay\seed_2\training.csv,654641,a08108cb5e0899e964219b775cb086266f0f6c919a32d403c4d471693a439ee8
06_2026-09-25_dynamic_prediction_generalization\runs\irregular_workcell_91702\time_decay\seed_2\validation_curve.csv,4423,9a0bcb3f9ba5077c9e2e72feaec24edfa8aa96d91515cccebd2caac1ae63ead1
06_2026-09-25_dynamic_prediction_generalization\runs\irregular_workcell_91702\time_decay\seed_2\validation_details.csv,54959,40ae85294efa11983626b32ff8328e968541f08037c3aa302df77f7d9249ad56
